label,cleaned_message
spam,congratulation mobile selected winner e2000 000 00 euro mega draw draw number eu 0906767 email email claim
ham,text get call phone problem
spam,limited offer 25 phone
spam,tried contact reply offer video phone 750 anytime network min half price line rental camcorder reply call phone 5
spam,private 2003 account statement phone 5 show 800 un redeemed point call phone 7 identifier code 42478 expires 24 10 04
spam,urgent trying contact u today draw show 2000 prize guaranteed call phone 7 land line claim 3030 valid 12hrs
spam,4mths half price orange line rental latest camera phone 4 free phone 11mths call mobilesdirect free phone 8 update
ham,aiyar sorry lor forgot 2 tell u
ham,lol happens vega stay vega
spam,navratra special launching 9th oct chd presnts phase 3 avenue71 shona road gurgaon email lease r 400 inaugural discount sm icd 54999
spam,limited offer 55 headphone
spam,selected 5000 cash prize call now
spam,monthly password wap mobsi com 391784 use wap phone pc
ham,leaving yet ok lor go elsewhere n eat u thk
spam,limited offer 60 drone
spam,debit card suspended verify now
spam,dear voucher holder claim week offer pc please go url
spam,account alert twitter requires verification
spam,win 1000 cash prize prize worth 5000
spam,netflix need immediate attention
spam,free drone purchase limited time
ham,okay chasing dream good next
ham,pls help tell ashley cant find number oh
ham,lil fever fine
ham,ooh 4got gonna start belly dancing moseley wed 6 30 u want 2 join cafe
spam,100000 national contest
ham,think tantrum finished yeah point
spam,special offer get 55 gaming console
ham,hi frnd best way avoid missunderstding wit beloved one
spam,cash prize 1000
spam,free ring tone text polys 87131 every week get new tone phone 216yrs 1 50 wk
spam,six chance win cash 100 20 000 pound txt csh11 send 87575
ham,waaaat lololo ok next time
spam,xmas reward waiting computer randomly picked mobile customer receive 400 reward call phone 9
spam,bank alert credit card blocked call immediately
spam,urgent trying contact last weekend draw show 900 prize guaranteed call phone 9 claim code s89 valid 12hrs
ham,dont search love let love find u thats called falling love
ham,post l8r class
ham,sac score big hundred set batsman
ham,likely called mittelschmertz google dont paracetamol dont worry go
spam,special offer get 65 gaming console
spam,limited time offer get 75 product
ham,oh k k take test
ham,5000 ish minute 5 minute ago wtf
ham,evo download flash jealous
spam,dear u invited xchat final attempt contact u txt chat 86688 150p msgrcvdhg suite342 2lands row w1j6hl ldn 18 yr
spam,free entry 2 wkly comp win fa cup final tkts 21st may 2005 text fa 87121 receive entry question call phone 5
ham,hmmm k want change field quickly da wanna get system administrator network administrator
spam,want funk ur fone weekly new tone reply tones2u 2 text url original n best
ham,great hear settling well happenin wit ola
ham,derek done class
ham,ok lor u wan go look 4 u
spam,urgent urgent 800 free flight europe give away call b4 10th sept take friend 4 free call claim phone 5 ba128nnfwfly150ppm
ham,haiyoh maybe hamster jealous million
ham,congrats great wanted tell tell score co might make relax motivating thanks sharing
ham,got another job one hospital data analysis something start monday sure thesis got finished
spam,5 free top polyphonic tone call phone 37 national rate get toppoly tune sent every week text subpoly 81618 3 per pole unsub phone 0
spam,urgent please call phone 7 landline 5000 cash 4 holiday await collection c sae po box 177 m227xy 16
spam,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 polys nokia 150p poly 200p 16
spam,limited offer 75 tv
ham,surprised still guess right lor
spam,phone 8 10am 7pm cost 10p
spam,limited time offer get 60 product
ham,love know feel make belly warm wish love shall meet dream ahmad adoring kiss
spam,hey really want chat see text phone 4
ham,message responce happend everything fine
ham,jay snickering tell x totally spoiling chord speak
spam,limited offer 25 headphone
ham,aiyah e rain like quite big leh drizzling least run home
ham,girl stay bed girl need recovery time id rather pa fun cooped bed
ham,jan fast approaching wish u happy new year happy sankranti happy republic day happy valentine day happy shivratri happy ugadi happy fool day happy may day happy independence day happy friendship mother father teacher childrens day amp happy birthday 4 u happy ganesh festival happy dasara happy diwali happy christmas lt gt good morning afternoon evening night rememberi first wishing u raj
ham,said problem let know
spam,hot live fantasy call phone 0 20p per min ntt ltd po box 1327
ham,oh k come tomorrow
spam,urgent call phone 1from landline complimentary 4 ibiza holiday 10 000 cash await collection sae c po box 434 sk3 8wp 150ppm 18
ham,want sent lt gt mesages today thats sorry hurt
ham,yup bathe liao
ham,know god created gap finger one made come amp fill gap holding hand love
ham,chickened messaged would late woould buzz hear word
ham,planning usually stop find hella weed smoke hella weed
ham,lick every drop ready use mouth well
ham,come get b quite diff guess rite
ham,reached home n bathe liao u call
ham,send pic like
spam,oor step service passport assistance pan card income tax return vat return service tax return contact ons phone jwala heri mkt paschim viha
spam,ringtone club gr8 new polys direct mobile every week
spam,special offer get 70 headphone
ham,moji love word rich day
ham,hey bored thinking u wat r u
ham,ok lor early still project meeting
ham,take lt gt min
ham,mmmm cant wait lick
spam,winner selected iphone 15
ham,dude like buff wind
ham,per request melle melle oru minnaminunginte nurungu vettam set callertune caller press 9 copy friend callertune
spam,urgent paypal compromised verify now
spam,special offer get 55 phone
ham,also came room
ham,wnt buy bmw car urgently vry urgent hv shortage lt gt lac source arng dis amt lt gt lac thats prob
ham,medical mission nigeria
ham,probably earlier station think
spam,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt orange contract call mobileupd8 phone 2 call 2optout
spam,message brought gmw ltd connected
spam,next month get upto 50 call 4 ur standard network charge 2 activate call phone c wire3 net 1st4terms pobox84 m26 3uz cost 1 50 min mobcudb
ham,still chance search hard get
spam,claim 10000 bonus now offer expires today
spam,tried call reply sm video mobile 750 min unlimited text free camcorder reply call phone 5
ham,said went back bed sleep anything
spam,hmv bonus special 500 pound genuine hmv voucher answer 4 easy question send hmv 86688 info url
spam,received request purchasing paytm payment bank fastag total amount paid r 250 tag cost r 100 security deposit r 0 threshold r 150 case query please contact u url
ham,meant middle left right
ham,hi babe u r likely bed im sorry tonight really wanna see u tomorrow call 9 love xxx
ham,come back tampa ffffuuuuuuu
ham,damn poor zac stand chance
ham,k want u come
ham,nothing smsing u n xy lor sorry lor da guy neva c u person sort know u lor u wan 2 meet xy ask 2 bring u along 4 next meeting
ham,sent part
ham,k k apo k good movie
ham,leave around four ok
ham,always saying welp
spam,44 phone want new nokia 3510i colour phone deliveredtomorrow 300 free minute mobile 100 free text free camcorder reply call phone 5
ham,hello wats talk email address
spam,congrats 1 year special cinema pa 2 call phone 7 c suprman v matrix3 starwars3 etc 4 free bx420 ip4 5we 150pm dont miss
ham,oh ok wait 4 lect havent finish
ham,funeral home audrey dad
spam,win newest harry potter order phoenix book 5 reply harry answer 5 question chance first among reader
spam,selected 50000 cash prize call now
ham,still getting good
ham,late k wish
ham,ya one slow poo
spam,free phone purchase limited time
spam,please complete registration process using service code 943 tid phone 38
spam,hey really want chat text hot 69698 text charged 150pm unsubscribe text stop 69698
spam,special offer get 75 drone
ham,back amp packing car let know room
ham,come people
spam,gent trying contact last weekend draw show 1000 prize guaranteed call phone 0 claim code k52 valid 12hrs 150ppm
spam,5000 monthly contest
spam,please call customer service representative freephone 0 phone 9am 11pm guaranteed inr 5 00 000 cash prize
ham,sister belongs 2 family hope tomorrow pray 4 fated 4 shoranur train incident let hold hand together amp fuelled love amp concern prior 2 grief amp pain pls join dis chain amp pa stop violence woman
ham,lmao know well
spam,received 2500 refund please verify
spam,account credited 500 free text message activate call phone 4
spam,special offer get 75 headphone
spam,special offer get 50 gaming console
spam,money r lucky winner 2 claim prize text money 2 88600 1million give away ppt150x3 normal text rate box403 w1t1jy
spam,knock knock txt whose 80082 enter r weekly draw 4 250 gift voucher 4 store yr choice c url age16 stoptxtstop 1 50 week
ham,lol know awesome phone could click delete right want
spam,44 phone want new nokia 3510i colour phone deliveredtomorrow 300 free minute mobile 100 free text free camcorder reply call phone 5
spam,congratulation selected vacation
ham,good morning princess take care keep touch
spam,received 7500 refund please verify
ham,hey si today
ham,think still car
ham,lovely night wake see message hope smile knowing great morning
ham,ok every night take warm bath drink cup milk see work magic still need loose weight know
ham,heard job going wildlife talk tonight u want2come that2worzels wizzle whatever
ham,probably come everybody done around lt gt right
spam,selected 15000 cash prize call now
spam,atm block dear customer due system upgrade atm card bl0cked activate call customer care help phone
ham,dont search love let love find u thats called falling love
ham,noe specify da domain nusstu still sch
ham,lmao fish memory need
ham,world running still maybe feeling admit mad correction let call life keep running world may u r also running let run
ham,life spend someone lifetime may meaningless moment spent someone really love mean life
spam,sunshine hols claim ur med holiday send stamped self address envelope drink u uk po box 113 bray wicklow eire quiz start saturday unsub stop
ham,ya even cooky jelly
ham,2 doc appointment next week tired shoving stuff ugh normal body
spam,special offer get 50 headphone
ham,pls wont belive god jesus
spam,moby pub quiz win 100 high street prize u know new duchess cornwall txt first name 82277 unsub stop 1 50 phone 06 sp arrow
ham,everywhere dirt floor window even shirt sometimes open mouth come flowing dream world without half chore time joy lot tv show see guess like thing must exist like rain hail mist time done become one
